,id
98858,667520
98859,635341
98860,676800
98861,668070
98864,655080
98867,656940
98868,655640
98869,659040
98871,670340
98873,665780
98874,669960
98876,665740
98877,656550
98878,680120
98879,661520
98880,664440
98881,670810
98882,525460
98883,671490
98885,666290
98886,662870
98887,660030
98888,657700
98889,658050
98890,656290
98891,337890
98894,661570
98895,469830
98896,663060
98897,647740
98899,682380
98900,682400
98901,682410
98902,682390
98903,670430
98904,463700
98905,626546
98906,626545
98907,626544
98908,626543
98909,626542
98910,626541
98911,462770
98913,626540
98914,626535
98915,626534
98916,626533
98917,626536
98918,626532
98919,626531
98921,626530
98922,626523
98923,626521
98924,626522
98925,626520
98926,623200
98927,623198
98928,623197
98929,623196
98930,623195
98931,623194
98932,623193
98933,623191
98934,623190
98935,676590
98936,623192
98938,673540
98939,652800
98940,657290
98942,651480
98943,651470
98944,651481
98945,679040
98946,611850
98947,682460
98948,562590
98949,656460
98952,664650
98953,446270
98958,637110
98961,528160
98962,682600
98963,603700
98964,672720
98965,682170
98966,487120
98967,669310
98969,678430
98970,576120
98971,549100
98974,674420
98976,681170
98977,386180
98978,595430
98979,670850
98980,684110
98981,349790
98982,670700
98983,665310
98985,596950
98986,393080
98990,684060
98992,623380
98993,588540
98994,654172
98995,660850
98996,674800
98997,553340
98998,679660
98999,673300
99000,659560
99003,678440
99004,621070
99005,662640
99006,666600
99007,664630
99008,666160
99009,676710
99010,545060
99011,665170
99012,683070
99013,667090
99014,215280
99015,494160
99017,430094
99018,665950
99019,661650
99020,672250
99021,670140
99022,665490
99023,305620
99024,622355
99025,602801
99026,244750
99029,675220
99034,638200
99035,433340
99036,672940
99037,654490
99038,686210
99041,662150
99042,660090
99043,662160
99044,662140
99045,607700
99047,671940
99050,667000
99052,663480
99054,605328
99055,685430
99056,605327
99058,605326
99059,605325
99060,605324
99061,605323
99062,605321
99063,605322
99064,605320
99065,605280
99066,605270
99068,610670
99070,653050
99071,426190
99073,539591
99074,581200
99076,680070
99077,683610
99078,683890
99079,538680
99080,673820
99081,671330
99082,587450
99083,671200
99085,669650
99086,672190
99088,623070
99089,678230
99091,644710
99092,644780
99094,679740
99095,673010
99096,495120
99097,674590
99099,623617
99100,617440
99101,684240
99104,467270
99106,657440
99108,631540
99114,686870
99115,663110
99116,662410
99118,690880
99119,678220
99120,661420
99121,666730
99122,682070
99123,675080
99125,605351
99126,605350
99127,605352
99128,605354
99129,616040
99130,671370
99131,391400
99132,662910
99133,664040
99134,651340
99135,605353
99136,681670
99138,675450
99139,676680
99140,630830
99141,600440
99142,667960
99143,659510
99144,664180
99145,673360
99147,623262
99148,636134
99149,672000
99150,682340
99151,650670
99152,657560
99153,681070
99155,674530
99156,676240
99157,555370
99158,687910
99159,667240
99160,667870
99161,501320
99162,645911
99163,689160
99164,683570
99165,681090
99166,681610
99168,672300
99169,676720
99171,636400
99172,682780
99173,667210
99174,681780
99175,676410
99177,675810
99181,670500
99182,616220
99184,676540
99186,677230
99187,681720
99188,684940
99189,537325
99190,508810
99191,670592
99192,670591
99193,670582
99194,670580
99195,670581
99196,670584
99197,670480
99198,670583
99199,674450
99200,374460
99201,338810
99202,593280
99203,575450
99204,671460
99206,573080
99207,594680
99208,495050
99214,606730
99215,675530
99217,677360
99220,665230
99221,651020
99223,664780
99224,658400
99228,684720
99230,420520
99231,692140
99232,681520
99233,625940
99234,680500
99235,684870
99236,682920
99238,503620
99239,684930
99241,597220
99242,653870
99243,669340
99244,666080
99245,657040
99246,508980
99247,688000
99248,288860
99249,654140
99250,677900
99251,504300
99252,670960
99254,690730
99255,397310
99257,686550
99258,674780
99259,373930
99260,681100
99261,691950
99262,677980
99263,601980
99267,681140
99270,665060
99271,672110
99272,693510
99273,666250
99275,671700
99276,676490
99278,491700
99279,668830
99280,681910
99281,603140
99282,685790
99285,683160
99287,685750
99288,684820
99289,658710
99290,687500
99291,569130
99292,687480
99294,564080
99296,664140
99297,650760
99298,660900
99299,683960
99300,695530
99302,654173
99303,690220
99305,690130
99306,681490
99307,672180
99309,441790
99310,688180
99311,494700
99312,688810
99313,689750
99314,613670
99315,675600
99316,658490
99317,650910
99318,675420
99319,650790
99320,687560
99321,670060
99322,363840
99323,514900
99330,535520
99332,683740
99334,655600
99335,685950
99337,687490
99340,669350
99341,675130
99344,584370
99346,687600
99347,668520
99349,677080
99350,666810
99351,676070
99352,669390
99353,671170
99354,653760
99357,573490
99358,689350
99359,682820
99361,554750
99362,681500
99368,675720
99369,683730
99370,688690
99371,641450
99374,658510
99378,668460
99379,685910
99380,686690
99382,688380
99383,688550
99386,671180
99387,686510
99388,682130
99389,639680
99390,691660
99391,688600
99392,688580
99394,682100
99395,658420
99397,466130
99398,414231
99399,491660
99402,693880
99403,623880
99404,684040
99405,688520
99406,688510
99407,688530
99409,656970
99410,684750
99411,693240
99412,687090
99413,687100
99414,693650
99415,687110
99416,687160
99417,687120
99418,687130
99419,687150
99420,686970
99421,686980
99422,686990
99423,687030
99424,687000
99427,686610
99440,381020
99441,693680
99442,650840
99443,655120
99444,694430
99446,694420
99447,338290
99448,645750
99449,643910
99450,695440
99451,694210
99452,665360
99453,691140
99454,589530
99455,663580
99456,649170
99457,650140
99458,696930
99459,602621
99460,693090
99461,602620
99462,665440
99463,668890
99464,479200
99465,495140
99466,543870
99468,439370
99469,674750
99470,697960
99471,695590
99472,695020
99473,622670
99474,689360
99475,694150
99476,696370
99477,658250
99478,661600
99480,619730
99481,688330
99482,680310
99483,669280
99484,630460
99485,678280
99486,594950
99487,678270
99488,676670
99489,656040
99490,661030
99491,692190
99492,680860
99494,634180
99495,696110
99497,682950
99498,380600
99499,645970
99500,434460
99501,685870
99502,690180
99505,665930
99506,593380
99508,515010
99510,686240
99511,697700
99514,692710
99515,697260
99516,689030
99518,602930
99519,652491
99525,639310
99526,346110
99527,407530
99528,690080
99529,618200
99531,663140
99534,703560
99535,676770
99536,688900
99537,267789
99538,462640
99541,672690
99544,596970
99545,587100
99546,688260
99547,680890
99548,696460
99549,654740
99551,700680
99552,700670
99553,700700
99554,700710
99555,700690
99556,613210
99557,694670
99558,685920
99559,592372
99560,621920
99561,698560
99562,681800
99563,673750
99576,536660
99589,678560
99590,556310
99591,687630
99592,670080
99599,682020
99601,699590
99602,675950
99604,367080
99605,692950
99606,471700
99607,698390
99608,578010
99609,454910
99610,691860
99611,692110
99612,653190
99613,693870
99615,591981
99616,622356
99620,619310
99621,668850
99622,687310
99623,619470
99624,431700
99625,668200
99626,625430
99627,666790
99628,591390
99629,689100
99630,698300
99631,680680
99634,700510
99635,698940
99636,686300
99637,698930
99638,700050
99639,705720
99640,635410
99641,704180
99642,625000
99643,704610
99644,697940
99645,673190
99646,636170
99647,698354
99648,698355
99649,698356
99650,698359
99651,698357
99653,698310
99654,673620
99655,698358
99659,704680
99662,623930
99663,674670
99664,646140
99665,657630
99666,654750
99667,633980
99668,707690
99670,705390
99671,704210
99672,699750
99673,656590
99674,434360
99680,698880
99682,574160
99683,662970
99685,702414
99687,702413
99689,654174
99691,654175
99693,701720
99694,703530
99695,668230
99696,696560
99698,562378
99699,692240
99700,550590
99701,636501
99702,703040
99703,542400
99704,675140
99705,468330
99706,643870
99707,700880
99708,710580
99709,565390
99710,670970
99711,700400
99712,698720
99713,598500
99715,662560
99717,656490
99718,529840
99719,669580
99720,705420
99721,672050
99723,659130
99724,677680
99725,586660
99726,537740
99728,688110
99729,648430
99730,621320
99732,703441
99734,705090
99736,703440
99737,704440
99742,703070
99743,702330
99745,695500
99746,704160
99747,650260
99748,708950
99749,614530
99750,453220
99751,658790
99752,705400
99755,685040
99757,517720
99759,618630
99760,704190
99761,464360
99763,694470
99764,695990
99765,670410
99766,633950
99769,697640
99771,704070
99773,703720
99775,592580
99776,712760
99777,708880
99778,601580
99779,699410
99780,691580
99781,662200
99782,708170
99783,357310
99784,698830
99785,584192
99786,704480
99787,683770
99788,609821
99789,622357
99790,614570
99791,629420
99792,575060
99794,655340
99795,682240
99796,676480
99797,707380
99799,703760
99800,696440
99801,574961
99802,703500
99805,621830
99806,627390
99807,683840
99808,671240
99809,707400
99810,385940
99811,556820
99812,688870
99813,704060
99815,699360
99816,697710
99817,696000
99818,706180
99819,570970
99821,696550
99824,700660
99825,640890
99827,711010
99828,613390
99829,690930
99830,700780
99831,689040
99833,695810
99834,698620
99835,667400
99837,715080
99838,706200
99841,662990
99843,706320
99845,691630
99846,713550
99847,698990
99848,700460
99849,619430
99850,697450
99851,661260
99852,715490
99853,521590
99855,717600
99856,676450
99857,702550
99858,697000
99859,601790
99860,709430
99861,681630
99862,699970
99863,706370
99864,619880
99865,658900
99868,610380
99870,551770
99871,694140
99872,566160
99873,705070
99874,709780
99875,708480
99876,705750
99877,711890
99879,522900
99880,636330
99881,493840
99883,674520
99887,708300
99888,709940
99889,657690
99890,580320
99891,713960
99894,670210
99895,693020
99896,707140
99897,611630
99898,464740
99901,668210
99910,580890
99911,711320
99913,689740
99914,717630
99915,679990
99919,696010
99920,458680
99921,708630
99922,718600
99924,684420
99925,268130
99926,537020
99927,493540
99929,603420
99930,634040
99931,640590
99932,689460
99933,681950
99934,553470
99935,665670
99936,671560
99937,602460
99938,720340
99939,461350
99942,697680
99946,705260
99947,702220
99948,697730
99949,708940
99951,709770
99952,710780
99953,709340
99962,686900
99965,692630
99966,682630
99968,657050
99969,252390
99970,711580
99972,685800
99973,707090
99974,707240
99975,642390
99976,708140
99979,687360
99980,622470
99981,713590
99982,709250
99983,711210
99984,658260
99985,688650
99987,657430
99993,721620
99994,598840
99995,464060
99997,711190
99998,448930
99999,708523
100000,716370
100001,688460
100003,477910
100005,688430
100006,688860
100007,688970
100008,688980
100010,476670
100011,675560
100012,699940
100013,600430
100014,715090
100015,574230
100016,624270
100017,577940
100018,704840
100019,692270
100020,709350
100021,481190
100022,711630
100026,697610
100027,723040
100028,720530
100029,683900
100031,657240
100032,677020
100033,721760
100034,629690
100035,673610
100037,674940
100039,697490
100043,625580
100044,688570
100046,714570
100048,708830
100049,715440
100050,722600
100051,671260
100053,622610
100054,713080
100055,713520
100056,705800
100057,686760
100058,713780
100059,678090
100060,715060
100063,713530
100064,681900
100065,717910
100066,685700
100068,685050
100069,346760
100070,681190
100071,696140
100072,691850
100074,686940
100075,716940
100076,695740
100078,695741
100079,695742
100080,718140
100081,724170
100082,619670
100083,604550
100085,717320
100089,712630
100092,654050
100094,683210
100095,635790
100096,696540
100098,713160
100099,709790
100100,701910
100101,716870
100102,622358
100103,710310
100104,710940
100105,712070
100107,714640
100108,713800
100112,391240
100113,690060
100114,702180
100115,713610
100116,654700
100117,656530
100118,583590
100119,253230
100122,712210
100123,675350
100125,713050
100126,457730
100129,595420
100130,593490
100131,629400
100132,684300
100133,710250
100135,718970
100136,718330
100137,670560
100139,718830
100140,718490
100142,678740
100143,723940
100144,699600
100145,665500
100147,724280
100149,702980
100150,614090
100158,705020
100161,705450
100162,715510
100163,551060
100166,723930
100167,709470
100168,713950
100169,721430
100171,659870
100172,722250
100173,695630
100174,632050
100176,688620
100178,602430
100179,676420
100180,655370
100181,709280
100183,713540
100184,595960
100185,712010
100186,722800
100187,721670
100188,730490
100189,576613
100191,694180
100192,682370
100193,712620
100194,547970
100195,658060
100196,688930
100197,701680
100198,573070
100199,451340
100200,714880
100201,731320
100202,661550
100203,717840
100204,707220
100205,726480
100206,721080
100207,730510
100208,669000
100210,720450
100214,702930
100215,729780
100216,709820
100217,403030
100218,714290
100220,713580
100221,712700
100222,25000
100223,624910
100225,654580
100227,593070
100228,564160
100231,711120
100232,712230
100233,639001
100234,730520
100236,695680
100237,719140
100238,716650
100239,725680
100240,722380
100241,721109
100243,706480
100244,721110
100245,721111
100246,721112
100247,721116
100248,721115
100249,721117
100250,721131
100251,721132
100252,721133
100254,721142
100255,721143
100257,679400
100258,620940
100259,726060
100260,709920
100264,577150
100268,679500
100270,573600
100271,629860
100272,720670
100274,698280
100275,513330
100277,358930
100281,358920
100282,537800
100284,678970
100286,480430
100287,737860
100289,729850
100290,715540
100291,684430
100292,666820
100294,566420
100295,724580
100297,721740
100298,718920
100299,715710
100301,672800
100302,726460
100303,470580
100304,733880
100306,669700
100307,720160
100311,722400
100312,690280
100313,689270
100315,604500
100316,728710
100317,729330
100318,711550
100320,659160
100321,681620
100323,669660
100324,714530
100325,610410
100328,636570
100329,730220
100331,646330
100332,728870
100333,716580
100334,702600
100336,712430
100337,658670
100338,618070
100339,726330
100341,617230
100343,728150
100345,671650
100348,725960
100355,676830
100356,513520
100357,736800
100358,727020
100359,597860
100360,716630
100361,719300
100362,699290
100363,732190
100364,719290
100366,719310
100368,727650
100369,685420
100370,737120
100371,709450
100372,655630
100374,726390
100377,621923
100379,671840
100380,653080
100382,617810
100383,335430
100384,727390
100386,630912
100387,704380
100388,630914
100393,717400
100398,719000
100399,740630
100404,729180
100405,743810
100408,729620
100409,729600
100410,671540
100412,713430
100414,732110
100417,716920
100420,712660
100423,721970
100424,726720
100426,682510
100427,733980
100428,735110
100429,650231
100430,650233
100431,650235
100432,650234
100433,650232
100434,650236
100435,650237
100436,727300
100437,650238
100438,650239
100439,727510
100441,732870
100442,717260
100443,736510
